text,bad/good
Ayodhya verdict: Sunni Waqf Board likely to decide on accepting land for mosque on Nov 26,0
Tackling paedophilia: Psychologists open doors for those seeking help,0
"TN Seshan, who cleaned up elections, dies in Chennai home at 86",0
"Spotlight back on him, Ram temple architect says work will take up to 3 years",0
Three SC judges laud CJI Gogoi over Ayodhya ruling,0
Cyclone Bulbul: Kolkata wakes up to uprooted trees and waterlogged streets,0
BMC’s solution to potholes: Spot one and win a prize if repairs take more than 24 hours,0
TN Seshan passes away: ‘Transformation in EC’s stature during his term was miraculous’,0
"In Maharashtra, BJP says can’t form govt; Governor calls Shiv Sena",0
"Day after Ayodhya verdict, Doval meets religious leaders",0
"Cyclone Bulbul: PM Modi, Shah speak with CM, assure all help from Centre",0
"‘To eliminate TB by 2025, India will have to  progress from 1.7% annual reduction rate to 10%’",0
"West Bengal: In cyclone-hit village, day of despair after night of horror",0
8 killed as Cyclone Bulbul leaves behind trail of destruction in Bengal,0
"In Maharashtra, NCP puts conditions to Sena: Snap BJP-NDA ties, fix a common agenda",0
"In Kolkata — co-living, co-working spaces for tech workers",0
Chhattisgarh govt sets up panel to probe WhatsApp snoop cloud,0
"Kahan Singh Pannu: ‘Raising awareness, compliance were key to reducing pesticide use’",0
Uttarakhand to tag wild elephants with radio collars,0
Cultivating fishes with paddy: A new recipe for farm prosperity in Maharashtra,0
"Getting threats, say revenue officers in AP and Telangana",0
"BJP, Congress release first list of candidates for Jharkhand polls",0
"P S Krishnan, bureaucrat behind landmark social justice legislation, dies",0
"Nearly 3.5 lakh security personnel in J&K, Ladakh",0
Maharashtra to get UN-backed fund to combat climate change in coastal areas,0
"Ayodhya verdict: On Muslim parties’ claim, SC quoted ’15 Justice Nazeer order",0
"Ayodhya verdict: To review or not, Muslim Personal Law Board will discuss on Nov 17",0
Women raagis hold the stage in Sultanpur Lodhi,0
"In Ayodhya, questions asked most: Ab kya hoga? Mandir kab banega?",0
"Metres away from warning, Gurdwara Ber Sahib authorities release dirty water in Bein",0
"Centre invited 90 NRIs to join first jatha at Kartarpur Sahib gurdwara, they recall ‘life-changing’ visit",0
Nashik: Onion traders’ godowns visited by I-T officials,0
"India-China business forum called off, no visas for Chinese team",0
"Punjab: Over 43k farm fires so far, wheat sowing begins in some areas",0
Kerala State Lottery Today Results announced: The first prize is worth Rs 65 lakhs!,0
"Rahul Gandhi on Seshan: ‘There was a time when Election Commissioners were impartial, brave’",0
Shiv Sena-BJP impasse in Maharashtra: Legal experts weigh in possibilities,0
Maharashtra: Congress not on board yet as Governor invites NCP to form govt in Maharashtra,0
Lucknow confidential: On A Roll,0
"UP: Man murders wife, injures 2 sons before committing suicide",0
"Not morally right for me to continue in Modi Cabinet, says Arvind Sawant",0
"What did Capt, Pak PM discuss during bus ride together? — Cricket & a family connection",0
Release all J-K political leaders: NC reiterates demand,0
Kartarpur corridor entry: ‘Government should make instructions more clear’,0
"Amid confusion over passport requirement, group bookings, several Kartarpur pilgrims turned away",0
"After Ayodhya judgment, Shah gets new task at hand — and new opportunity",0
Akhara chief hurls ‘go-to-Pakistan’ barb at Owaisi for not agreeing with Ayodhya judgment,0
"Barawafat held peacefully across UP, 4,234 processions were held",0
"The day after Ayodhya verdict: 27 years from Babri, healing and hurting",0
"Ayodhya verdict: Six more held for online posts, total arrested 77",0
"Express daily briefing: India-China business forum called off; 27 years from Babri, healing and hurting; and more",0
"Maharashtra govt formation: Euphoria to disappointment, all in a day for Shiv Sena",0
Tribunal headed by Delhi HC judge confirms five-year ban on LTTE,0
Naroda Patiya: ‘Insecure’ survivors of riots still flee whenever anything ‘major’ happens,0
Tripura officials get legal notice for ‘coercing Bru migrants to return’,0
Shiv Sena fails to cobble up support to form govt as Congress keeps it on tenterhooks,0
Will face December 5 bypolls to 15 seats with unity: Karnataka Congress,0
CRPF takes over security of Gandhis,0
"Evening news briefing: Congress backs Shiv Sena in Maharashtra, students clash with police outside JNU; and more",0
"Over 1,500 birds of around 15 species found dead around Sambhar Lake in Jaipur",0
From euphoria to disappointment: All in a day for Shiv Sena,0
Maharashtra govt formation: Pawar asked Uddhav to buy more time,0
CRZ rules violation: Kerala flats to be demolished in January,0
Arvind Sawant quits Modi ministry: No trust in BJP,0
"Karnataka by-election: Nominations start, parties await SC order on rebel MLAs",0
"Three months on, train services in Kashmir valley to resume from tomorrow",0
"Shiv Sena MP Sanjay Raut complains of chest pain, hospitalised",0
Customs haul in 19 months from Surat and Ahmedabad airports: 140 kg of gold,0
"After SC verdict, govt starts process of constituting Ayodhya Ram Temple trust",0
Maharashtra deadlock: Experts divided over Governor’s move to deny Sena more time,0
Cyclone Bulbul: Mamata Banerjee conducts aerial survey of storm-hit areas;toll rises to 14,0
More than 29 lakh tourists visited Statue of Unity in a year: SSNNL,0
"Sanjay Raut complains of chest pain, admitted to Lilavati hospital",0
"Cyclone Bulbul: Mamata forms task force for relief work, tells officials to stay alert on attempt to politicise",0
Opposition targets Goa CM Pramod Sawant over land purchase in Maharashtra,0
"At Jaipur resort, Congress MLAs want power with Sena-NCP, but wait for Delhi signal",0
Rajasthan: Thousands of migratory birds found dead in Sambhar Lake,0
Congress closes door on Sena but NCP window still open,0
"After welcoming SC order, IUML calls Ayodhya verdict disappointing",0
Harish Rawat announces Ayodhya visit on November 29,0
Kashmir: Two militants killed in Bandipore,0
"Abrogation of Art 370 opportunity to transform J&K, says former state DGP",0
Now ED probes firm in which Election Commissioner Lavasa’s son is director,0
"Maharashtra govt formation: BJP adopts wait and watch as Guv rejects Sena request, invites NCP",0
JD(U) slams Tejashwi Yadav over birthday on flight,0
"Which trust will build the temple? In Ayodhya, war of words breaks out",0
"Jharkhand elections: BJP fields turncoats, treads cautiously to reduce rebels",0
Maharashtra govt formation: Sena-NCP tie-up — Not the first time,0
"Ex-Army officer’s death in Tihar: Police say China link, Rs 65-crore FD",0
Babri demolition verdict likely by April next year,0
"Shiv Sena’s bid falls through, Governor gives NCP a day",0
"Maharashtra govt formation: Difficult to stake claim within 24-hour deadline, say NCP insiders",0
Centre on Article 370: No House rules violated,0
Nashik: I-T dept begins searches to curb onion hoarding,0
Bihar panchayat asks minor rape victim to ‘sell baby’,0
Government starts preliminary work on constituting Ayodhya temple trust,0
Pinarayi Vijayan: Kerala considering opening pubs,0
Maharashtra govt’s one-stop crisis centre for women in distress to come up in Mundhwa,0
"Kalyan Singh: Ayodhya verdict justified, accepted by all",0
"To plug dearth of psychiatrists, Maharashtra govt to train MBBS doctors",0
Bhopal: Unveiling of Arjun Singh statue postponed as BJP protests,0
‘What’s the hurry? It’s politics’: Uddhav Thackeray keeps BJP option open,0
"President accepts Arvind Sawant’s resignation, Prakash Javadekar gets his portfolio",0
"Senior Congress leaders defer Mumbai visit, Pawar to meet state MLAs today",0
Maharashtra govt formation timeline: How state went from alliance victory to President’s rule,0
Kiran Bedi says other administrations can replicate Puducherry’s governance model,0
"Express daily briefing: Which trust will build temple in Ayodhya; Bihar panchayat asks minor rape victim to ‘sell baby’, and more",0
"We have come to pray, won’t tolerate any political propaganda: Sikh pilgrims in Kartarpur",0
550th birth anniversary of Guru Nanak: New Sultanpur Lodhi station sees daily footfall of 1.5 lakh passengers,0
Kamal Haasan launched political party due to lack of opportunities in film industry: CM Palaniswami,0
Imposition of President’s rule in Maharashtra unfortunate: Fadnavis,0
Kerala state Lottery Today Results announced: First Prize is worth Rs 70 lakh!,0
Tamil Nadu: Woman hit by truck as she tries to avoid AIADMK flagpole in Coimbatore,0
"Illegal flats to be razed down on Jan 11, 12: Kerala government",0
"Rail service in Kashmir resume, mini buses on roads in valley",0
"Seva through art: From Serbia to Sangrur, ‘Paint the Planet’ project to create 100 ‘peace villages’",0
West Bengal Governor attends the programme with ‘Z’ category security cover,0
Shiv Sena knocks on SC’s doors as Maharashtra comes under President’s rule,0
"550th birth anniversary of Guru Nanak: Festive fervour at peak, President in Sultanpur Lodhi today",0
Maharashtra Governor recommends President’s rule ahead of NCP deadline,0
"Commission of Inquiry member can invoke Section 10-A only during tenure, says Punjab and Haryana HC",0
"Cong, Sena have different ideologies but we will work together, says Uddhav",0
Rajiv Gandhi assassination case convict AG Perarivalan released on parole,0
J&K: Militant killed in encounter with security forces in Ganderbal,0
"Do SC, CJI come under RTI Act? Apex court decides tomorrow",0
"I-T raids Chennai’s Jeppiaar group, detects Rs 350cr undisclosed income: Reports",0
Karnataka bye-elections: Candidate choice increases rift between Cong’s top two leaders,0
"Gujarat govt aiding traders, not farmers, says RSS kisan wing",0
"Maharashtra govt formation: Horse-trading bid unlikely, prefer fresh elections, say BJP leaders",0
Maharashtra sugar commissioner recommends Nov 25 for crushing to start,0
"Maharashtra govt formation: Uddhav hits out at Guv, says asked for 48 hours, got 6 months",0
"From hill state of Uttarakhand to Malabar Hill, a political journey of Maharashtra Guv",0
Fresh Alphonso mangoes make their way to markets this winter — from Malawi,0
"More than 50,000 suffer from diabetes, nearly a lakh from hypertension",0
Kerala HC orders probe into killing of four Maoists,0
Child welfare official beaten by students at Raebareli school,0
Bailable warrants against Shashi Tharoor for non-appearance in defamation case,0
Militant from Pakistan killed in encounter in J&K,0
"Elgaar Parishad case: Pune court rejects Navlakha’s anticipatory bail plea, refuses protection from arrest",0
SC order on Karnataka MLAs’ disqualification today,0
"Vadodara: In a first, trainee civil services officers to learn archery",0
"Maharashtra President’s rule: Governor draws flak from experts, political leaders",0
"Jammu and Kashmir: After snowfall, power supply still affected, fruit industry hit",0
"PM Modi leaves for BRICS summit: Focus on economic ties, counter-terrorism",0
"Owaisi on Ayodhya verdict: Don’t need ‘khairat’, our fight was for Babri Masjid",0
"Eye screening, awareness camps to be held across Maharashtra on acount of World Diabetes Day on Nov 14",0
"Cyclone Bulbul: BJP leaders visit affected areas, see TMC ‘bias’ in providing relief",0
"Maharashtra govt formation: 1980, 2014, and now — Pawar the key figure",0
Train services partially restored in Kashmir,0
"Jharkhand elections: AJSU fields nominees in same seats as ally BJP, says no going back",0
"Gautam Navlakha a Maoist, submissions by defence attractive but cannot be accepted: Pune court ruling",0
Cong workers pelt stones at Union Minister Kailash Chaudhary’s car in Rajasthan,0
Ayodhya verdict: Mahasabha may file review over five acre land  for mosque,0
Andhra govt ends Amaravati project with Singapore consortium,0
"Arvind Panagariya: RCEP in our interest, no MNC will come if we sit outside",0
First amphibious Indo-US joint exercise starts in Vizag today,0
"Maharashtra: Sharad Pawar clears the air over Congress-NCP meet, says talks on",0
J&K: Pakistan shells forward posts along LoC in Rajouri,0
Supreme Court Today HIGHLIGHTS: SC strikes down Finance Act rules on tribunals,0
Shiv Sena: Prepared to end instability in Maharashtra by assuming role of ‘Neelkanth’,0
"Express daily briefing: Credit growth slows to a crawl in industry, services; SC verdict on disqualification of Karnataka MLAs; and more",0
"On their table: All three parties in govt, a CMP, farm loan waiver scheme",0
"Karnataka rebel MLAs to remain disqualified, but can contest bypolls: SC",0
"Punjab: Crores spent on subsidies, but farm fires cross 48k-mark",0
"BRICS meet begins today, host Brazil’s envoy says J&K internal issue",0
